['bateria', 'T2', 'T1', 'A2', 'A1', 'RRpm', 'LRpm', 'ax', 'ay', 'az', 'gx', 'gy', 'gz', 'mx', 'my', 'mz']
[2.1375, 110.80546875, 40.6546875]
[0.534375, 110.984765625, 39.793359375]
[1.6031250000000001, 111.701953125, 40.482421875]
[1.6031250000000001, 111.701953125, 40.482421875]
[1.246875, 109.908984375, 38.759765625]
[1.06875, 110.44687499999999, 39.965625]
[1.06875, 110.44687499999999, 39.965625]
[1.06875, 110.44687499999999, 39.965625]
[0.7125, 110.80546875, 40.6546875]
[2.85, 111.1640625, 39.276562500000004]
[2.85, 111.1640625, 39.276562500000004]
[1.425, 110.44687499999999, 40.31015625]
[0.890625, 112.060546875, 39.104296875]
[0.890625, 112.060546875, 39.104296875]
[1.959375, 112.777734375, 39.104296875]
[0.890625, 110.267578125, 39.793359375]
[0.890625, 110.267578125, 39.793359375]
[1.959375, 110.626171875, 41.516015625]
[2.3156250000000003, 109.908984375, 40.482421875]
[1.78125, 111.52265625, 39.965625]
[1.78125, 111.52265625, 39.965625]
[1.78125, 111.52265625, 39.965625]
[1.06875, 111.1640625, 36.17578125]
[1.06875, 111.1640625, 36.17578125]
[0.7125, 112.23984374999999, 39.965625]
[1.06875, 110.80546875, 39.276562500000004]
[1.425, 111.52265625, 40.999218750000004]
[1.425, 111.52265625, 40.999218750000004]
[1.425, 111.52265625, 40.999218750000004]
[1.959375, 111.34335937499999, 38.415234375000004]
[1.959375, 111.34335937499999, 38.415234375000004]
[0.35625, 112.23984374999999, 39.276562500000004]
[1.246875, 109.908984375, 38.070703125]
[-0.178125, 110.626171875, 38.759765625]
[-0.178125, 110.626171875, 38.759765625]
[0.35625, 110.80546875, 40.6546875]
[1.78125, 111.52265625, 39.62109375]
[1.78125, 111.52265625, 39.62109375]
[1.246875, 112.060546875, 39.104296875]
[1.246875, 112.060546875, 39.104296875]
[0.534375, 111.701953125, 39.448828125]
[0.534375, 110.626171875, 38.759765625]
[1.06875, 111.1640625, 39.965625]
[1.06875, 111.1640625, 39.965625]
[1.06875, 111.1640625, 39.965625]
[1.246875, 111.34335937499999, 40.137890625000004]
[-0.7125, 110.44687499999999, 39.62109375]
[1.06875, 109.7296875, 40.6546875]
[1.06875, 109.7296875, 40.6546875]
[1.425, 111.88125, 38.93203125]
[1.425, 111.88125, 38.93203125]
[1.246875, 111.34335937499999, 38.759765625]
[0.534375, 111.34335937499999, 39.793359375]
[2.85, 111.52265625, 39.965625]
[2.85, 111.52265625, 39.965625]
[2.85, 111.52265625, 39.965625]
[2.1375, 110.80546875, 38.24296875]
[2.1375, 110.80546875, 38.24296875]
[3.384375, 110.626171875, 39.448828125]
[1.425, 111.52265625, 39.62109375]
[2.49375, 111.52265625, 40.6546875]
[2.49375, 111.52265625, 40.6546875]
[0.178125, 110.267578125, 38.415234375000004]
[1.6031250000000001, 111.34335937499999, 40.137890625000004]
[1.6031250000000001, 111.34335937499999, 40.137890625000004]
[1.6031250000000001, 109.55039062499999, 39.104296875]
[0.35625, 112.23984374999999, 39.276562500000004]
[0.35625, 112.23984374999999, 39.276562500000004]
[0.35625, 112.23984374999999, 39.276562500000004]
[0.890625, 111.701953125, 39.448828125]
[1.425, 110.80546875, 41.34375]
[1.425, 110.80546875, 41.34375]
[0.890625, 111.701953125, 40.482421875]
[-0.178125, 109.908984375, 40.137890625000004]
[1.06875, 111.52265625, 39.965625]
[0.534375, 111.701953125, 38.759765625]
[1.425, 110.80546875, 39.965625]
[1.425, 110.80546875, 39.965625]
[1.6031250000000001, 111.34335937499999, 41.171484375]
[0.7125, 111.88125, 41.34375]
[0.7125, 111.88125, 41.34375]
[-0.7125, 111.52265625, 39.62109375]
[0.0, 111.52265625, 39.62109375]
[0.0, 111.52265625, 39.62109375]
[0.0, 111.52265625, 39.62109375]
[-1.6031250000000001, 112.060546875, 38.070703125]
[-0.35625, 111.1640625, 38.93203125]
[-0.35625, 111.1640625, 38.93203125]
[0.890625, 109.908984375, 40.482421875]
[2.1375, 110.80546875, 38.93203125]
[2.1375, 110.80546875, 38.93203125]
[1.06875, 110.80546875, 40.6546875]
[1.6031250000000001, 111.34335937499999, 38.759765625]
[-0.7125, 109.37109375, 39.62109375]
[-0.7125, 109.37109375, 39.62109375]
[2.3156250000000003, 112.777734375, 39.448828125]
[0.534375, 110.267578125, 39.793359375]
[0.534375, 110.267578125, 39.793359375]
[0.890625, 111.34335937499999, 38.759765625]
[0.534375, 110.267578125, 38.415234375000004]
[0.534375, 110.267578125, 38.415234375000004]
[0.534375, 110.267578125, 38.415234375000004]
[0.178125, 111.701953125, 37.381640625]
[0.35625, 111.52265625, 36.86484375]
[0.35625, 111.52265625, 36.86484375]
[0.534375, 110.267578125, 39.104296875]
[0.534375, 110.267578125, 39.104296875]
[1.78125, 111.52265625, 39.276562500000004]
[1.78125, 111.52265625, 39.276562500000004]
[1.78125, 111.52265625, 39.276562500000004]
[1.6031250000000001, 110.626171875, 39.793359375]
[1.6031250000000001, 110.626171875, 39.793359375]
[0.534375, 111.701953125, 39.104296875]
[0.890625, 110.984765625, 39.448828125]
[0.890625, 110.984765625, 39.448828125]
[1.425, 112.23984374999999, 39.965625]
[2.49375, 110.80546875, 39.62109375]
[1.246875, 110.984765625, 40.137890625000004]
[1.246875, 110.984765625, 40.137890625000004]
[0.7125, 110.80546875, 39.965625]
[1.246875, 110.267578125, 39.104296875]
[1.246875, 110.267578125, 39.104296875]
[1.425, 111.1640625, 39.276562500000004]
[1.246875, 110.267578125, 39.448828125]
[1.246875, 109.908984375, 39.448828125]
[1.246875, 109.908984375, 39.448828125]
[2.1375, 110.44687499999999, 39.62109375]
[1.06875, 110.80546875, 39.276562500000004]
[1.06875, 110.80546875, 39.276562500000004]
[2.1375, 110.44687499999999, 38.5875]
[0.178125, 111.701953125, 41.171484375]
[0.178125, 111.701953125, 41.171484375]
[2.49375, 111.1640625, 38.93203125]
[0.7125, 110.80546875, 39.276562500000004]
[0.890625, 109.908984375, 39.448828125]
[0.890625, 109.908984375, 39.448828125]
[0.890625, 109.908984375, 39.448828125]
[0.7125, 110.08828125, 38.5875]
[0.7125, 110.08828125, 38.5875]
[1.06875, 111.1640625, 40.31015625]
[1.06875, 111.88125, 39.62109375]
[0.890625, 112.777734375, 39.104296875]
[0.890625, 112.777734375, 39.104296875]
[1.246875, 111.34335937499999, 38.759765625]
[-0.178125, 111.34335937499999, 39.448828125]
[0.178125, 113.13632812499999, 41.171484375]
[0.178125, 113.13632812499999, 41.171484375]
[0.7125, 111.88125, 39.62109375]
[0.7125, 111.88125, 39.62109375]
[0.7125, 111.88125, 39.62109375]
[1.246875, 110.267578125, 40.137890625000004]
[0.7125, 111.1640625, 41.34375]
[0.890625, 112.060546875, 40.826953125]
[0.890625, 112.060546875, 40.826953125]
[0.890625, 110.626171875, 39.793359375]
[0.178125, 110.984765625, 40.137890625000004]
[0.178125, 110.984765625, 40.137890625000004]
[1.06875, 110.08828125, 40.999218750000004]
[1.06875, 110.44687499999999, 39.62109375]
[1.06875, 110.44687499999999, 39.62109375]
[1.6031250000000001, 112.777734375, 39.793359375]
[1.246875, 110.626171875, 39.793359375]
[2.1375, 111.88125, 40.6546875]
[2.1375, 111.88125, 40.6546875]
[0.534375, 112.060546875, 39.448828125]
[1.959375, 111.34335937499999, 40.137890625000004]
[1.959375, 111.34335937499999, 40.137890625000004]
[1.959375, 111.34335937499999, 40.137890625000004]
[1.246875, 111.701953125, 39.104296875]
[1.425, 111.88125, 39.965625]
[1.425, 111.88125, 39.965625]
[0.7125, 111.1640625, 38.5875]
[0.534375, 110.984765625, 39.448828125]
[0.534375, 110.984765625, 39.448828125]
[0.35625, 110.08828125, 40.999218750000004]
[1.425, 110.80546875, 39.276562500000004]
[1.425, 110.80546875, 39.276562500000004]
[2.49375, 111.1640625, 39.965625]
[1.06875, 111.88125, 38.24296875]
[0.890625, 110.626171875, 39.448828125]
[0.890625, 110.626171875, 39.448828125]
[2.3156250000000003, 110.626171875, 40.826953125]
[1.246875, 111.34335937499999, 39.448828125]
[1.246875, 111.34335937499999, 39.448828125]
[-0.178125, 111.701953125, 39.104296875]
[-0.178125, 111.701953125, 39.104296875]
[0.0, 111.1640625, 39.62109375]
[0.0, 111.1640625, 39.62109375]
[-0.178125, 113.13632812499999, 34.625390625]
[-1.246875, 112.419140625, 34.969921875000004]
[-1.246875, 112.419140625, 34.969921875000004]
[-0.890625, 110.984765625, 33.936328125]
[-0.534375, 111.34335937499999, 34.625390625]
[-0.534375, 111.701953125, 37.381640625]
[-0.534375, 111.701953125, 37.381640625]
[0.178125, 110.267578125, 39.104296875]
[3.028125, 110.267578125, 40.482421875]
[3.028125, 110.267578125, 40.482421875]
[3.028125, 110.267578125, 40.482421875]
[1.6031250000000001, 110.267578125, 39.104296875]
[2.671875, 110.267578125, 38.759765625]
[2.671875, 110.267578125, 38.759765625]
[0.890625, 112.777734375, 38.070703125]
[0.890625, 112.777734375, 38.070703125]
[0.890625, 112.777734375, 38.070703125]
[2.1375, 112.23984374999999, 37.209375]
[1.06875, 112.5984375, 35.831250000000004]
[1.06875, 112.5984375, 35.831250000000004]
[0.0, 112.23984374999999, 34.79765625]
[0.0, 112.23984374999999, 34.79765625]
[-1.246875, 111.34335937499999, 35.658984375]
[-1.246875, 111.34335937499999, 35.658984375]
[1.959375, 114.212109375, 34.280859375]
[0.35625, 112.23984374999999, 32.73046875]
[0.35625, 112.23984374999999, 32.73046875]
[-0.178125, 112.777734375, 31.869140625]
[-0.178125, 113.494921875, 30.146484375]
[-1.06875, 112.23984374999999, 29.28515625]
[-1.06875, 112.23984374999999, 29.28515625]
[-0.178125, 114.212109375, 28.423828125]
[-0.7125, 114.03281249999999, 27.21796875]
[-0.7125, 114.03281249999999, 27.21796875]
[-2.1375, 114.03281249999999, 29.28515625]
[2.1375, 114.03281249999999, 27.90703125]
[1.246875, 114.92929687499999, 27.045703125]
[1.246875, 114.92929687499999, 27.045703125]
[0.7125, 113.67421875, 27.5625]
[0.7125, 113.67421875, 27.5625]
[0.7125, 113.67421875, 27.5625]
[0.35625, 115.4671875, 25.4953125]
[-0.7125, 113.67421875, 26.8734375]
[-0.178125, 113.853515625, 27.045703125]
[-0.178125, 113.853515625, 27.045703125]
[0.178125, 114.92929687499999, 26.701171875]
[0.35625, 114.39140625, 26.528906250000002]
[0.35625, 114.39140625, 26.528906250000002]
[0.178125, 114.92929687499999, 27.045703125]
[0.178125, 114.92929687499999, 25.667578125000002]
[1.6031250000000001, 113.494921875, 27.734765625]
[0.7125, 113.67421875, 22.7390625]
[1.6031250000000001, 116.363671875, 23.255859375]
[1.6031250000000001, 116.363671875, 23.255859375]
[1.6031250000000001, 115.287890625, 22.911328125]
[1.425, 116.184375, 22.7390625]
[1.425, 116.184375, 22.7390625]
[1.425, 116.184375, 22.7390625]
[2.49375, 116.9015625, 21.360937500000002]
[2.85, 115.82578124999999, 21.70546875]
[2.85, 115.82578124999999, 21.70546875]
[3.028125, 116.005078125, 21.877734375]
[0.7125, 115.10859375, 21.360937500000002]
[0.7125, 115.10859375, 21.360937500000002]
[2.85, 116.54296875, 21.70546875]
[2.85, 116.54296875, 21.360937500000002]
[2.85, 116.54296875, 21.360937500000002]
[3.91875, 117.26015625, 22.05]
[4.275, 116.184375, 20.32734375]
[4.275, 116.184375, 20.32734375]
[4.275, 116.184375, 20.32734375]
[5.34375, 115.82578124999999, 21.360937500000002]
[4.6312500000000005, 115.82578124999999, 22.05]
[4.6312500000000005, 115.82578124999999, 22.05]
[5.5218750000000005, 117.080859375, 21.533203125]
[7.659375, 114.92929687499999, 21.877734375]
[7.659375, 114.92929687499999, 21.877734375]
[7.659375, 114.92929687499999, 21.877734375]
[6.4125000000000005, 115.4671875, 21.01640625]
[7.659375, 114.92929687499999, 21.533203125]
[7.659375, 114.92929687499999, 21.533203125]
[8.90625, 115.10859375, 22.05]
[8.728125, 116.72226562499999, 21.877734375]
[8.728125, 113.494921875, 22.566796875]
[8.728125, 113.494921875, 22.566796875]
[9.262500000000001, 115.4671875, 23.77265625]
[9.440625, 113.494921875, 23.600390625]
[9.440625, 113.494921875, 23.600390625]
[10.33125, 114.39140625, 23.77265625]
[10.33125, 114.39140625, 23.77265625]
[10.33125, 114.39140625, 23.77265625]
[11.934375000000001, 113.494921875, 20.155078125]
[11.75625, 113.315625, 19.638281250000002]
[11.578125, 116.363671875, 18.432421875]
[11.578125, 116.363671875, 18.432421875]
[11.578125, 116.363671875, 18.432421875]
[12.825000000000001, 113.67421875, 22.7390625]
[12.825000000000001, 113.67421875, 22.7390625]
[13.715625000000001, 115.287890625, 20.499609375000002]
[13.715625000000001, 113.494921875, 20.155078125]
[13.715625000000001, 113.494921875, 20.155078125]
[13.715625000000001, 113.494921875, 20.155078125]
[15.140625, 111.701953125, 17.743359375]
[17.1, 112.5984375, 17.915625000000002]
[17.1, 112.5984375, 17.915625000000002]
[14.784375, 111.34335937499999, 17.054296875000002]
[16.921875, 110.984765625, 19.121484375]
[17.45625, 109.7296875, 20.32734375]
[17.45625, 109.7296875, 20.32734375]
[17.45625, 109.37109375, 19.29375]
[17.634375000000002, 107.040234375, 18.087890625]
[17.634375000000002, 107.040234375, 18.087890625]
[19.771875, 107.040234375, 17.743359375]
[17.990625, 106.323046875, 18.432421875]
[17.990625, 106.323046875, 18.432421875]
[21.909375, 105.247265625, 19.810546875]
[19.95, 103.63359375, 21.01640625]
[20.306250000000002, 103.9921875, 17.915625000000002]
[20.306250000000002, 103.9921875, 17.915625000000002]
[20.840625, 102.737109375, 19.810546875]
[21.553125, 103.095703125, 17.054296875000002]
[21.553125, 103.095703125, 17.054296875000002]
[21.73125, 99.68906249999999, 20.671875]
[21.73125, 99.68906249999999, 20.671875]
[22.8, 98.2546875, 17.915625000000002]
[22.8, 98.2546875, 17.915625000000002]
[22.8, 97.89609374999999, 19.9828125]
[22.8, 93.234375, 26.184375]
[22.8, 93.234375, 26.184375]
[22.8, 93.234375, 26.184375]
[23.5125, 90.365625, 38.5875]
[22.621875, 91.62070312499999, 38.070703125]
[22.621875, 91.62070312499999, 38.070703125]
[22.265625, 89.82773437499999, 36.692578125000004]
[21.909375, 90.544921875, 36.348046875]
[21.909375, 90.544921875, 36.348046875]
[24.046875, 90.903515625, 39.104296875]
[22.44375, 90.00703125, 37.209375]
[23.15625, 91.8, 38.93203125]
[23.15625, 91.8, 38.93203125]
[23.15625, 91.8, 38.93203125]
[23.334375, 90.544921875, 39.448828125]
[23.334375, 90.544921875, 39.448828125]
[23.5125, 88.93124999999999, 37.8984375]
[24.046875, 91.262109375, 36.692578125000004]
[22.44375, 90.72421874999999, 39.62109375]
[22.44375, 90.72421874999999, 39.62109375]
[23.5125, 91.0828125, 38.24296875]
[22.978125000000002, 90.186328125, 39.793359375]
[22.978125000000002, 90.186328125, 39.793359375]
[22.265625, 90.903515625, 40.482421875]
[22.265625, 90.903515625, 40.482421875]
[22.265625, 90.903515625, 40.482421875]
[23.15625, 91.0828125, 40.6546875]
[21.909375, 89.469140625, 39.793359375]
[23.5125, 89.6484375, 39.62109375]
[23.5125, 89.6484375, 39.62109375]
[22.978125000000002, 89.82773437499999, 39.793359375]
[23.868750000000002, 90.00703125, 38.93203125]
[23.868750000000002, 90.00703125, 38.93203125]
[23.690625, 90.544921875, 39.448828125]
[23.690625, 90.544921875, 39.448828125]
[23.868750000000002, 90.00703125, 40.31015625]
[23.868750000000002, 90.00703125, 40.31015625]
[23.334375, 89.82773437499999, 41.171484375]
[24.403125, 89.82773437499999, 40.826953125]
[24.403125, 89.82773437499999, 40.826953125]
[24.403125, 89.82773437499999, 40.826953125]
[26.3625, 90.00703125, 39.62109375]
[23.690625, 91.262109375, 40.826953125]
[23.690625, 91.262109375, 40.826953125]
[22.978125000000002, 89.469140625, 40.137890625000004]
[22.978125000000002, 89.469140625, 40.137890625000004]
[24.046875, 89.110546875, 41.860546875000004]
[24.225, 89.6484375, 40.999218750000004]
[22.8, 90.365625, 40.31015625]
[22.8, 90.365625, 40.31015625]
[24.403125, 90.903515625, 38.759765625]
[22.44375, 90.365625, 39.276562500000004]
[22.44375, 90.365625, 39.276562500000004]
[22.8, 92.15859375, 40.999218750000004]
[22.978125000000002, 90.903515625, 40.137890625000004]
[22.978125000000002, 90.903515625, 40.137890625000004]
[22.087500000000002, 91.8, 40.999218750000004]
[22.265625, 89.82773437499999, 40.482421875]
[22.621875, 88.393359375, 39.793359375]
[22.621875, 88.393359375, 39.793359375]
[24.759375000000002, 89.82773437499999, 39.448828125]
[23.334375, 89.82773437499999, 40.826953125]
[23.334375, 89.82773437499999, 40.826953125]
[23.334375, 89.82773437499999, 40.826953125]
[24.046875, 89.469140625, 41.516015625]
[26.00625, 90.365625, 40.6546875]
[26.00625, 90.365625, 40.6546875]
[23.15625, 89.6484375, 40.999218750000004]
[23.690625, 89.469140625, 40.826953125]
[23.690625, 89.469140625, 40.826953125]
[24.046875, 89.469140625, 40.137890625000004]
[23.690625, 89.469140625, 37.381640625]
[22.8, 91.8, 33.41953125]
[22.8, 91.8, 33.41953125]
[23.334375, 91.262109375, 32.213671875]
[23.334375, 91.262109375, 32.213671875]
[23.334375, 91.262109375, 32.213671875]
[22.978125000000002, 93.41367187499999, 29.457421875]
[21.553125, 92.337890625, 27.734765625]
[21.553125, 92.337890625, 27.734765625]
[22.621875, 93.772265625, 28.079296875]
[22.621875, 93.772265625, 28.079296875]
[23.15625, 94.66875, 26.184375]
[23.15625, 94.66875, 26.184375]
[24.58125, 92.15859375, 26.8734375]
[22.8, 93.9515625, 25.15078125]
[22.8, 93.9515625, 25.15078125]
[22.087500000000002, 94.31015624999999, 25.83984375]
[21.909375, 94.130859375, 23.600390625]
[23.15625, 95.02734375, 23.083593750000002]
[23.15625, 95.02734375, 23.083593750000002]
[22.265625, 95.565234375, 20.155078125]
[22.265625, 95.565234375, 20.155078125]
[22.265625, 95.565234375, 20.155078125]
[21.196875000000002, 94.848046875, 20.499609375000002]
[22.44375, 94.31015624999999, 23.77265625]
[22.44375, 94.31015624999999, 23.77265625]
[21.909375, 94.130859375, 21.188671875]
[21.909375, 94.130859375, 21.188671875]
[21.909375, 94.130859375, 21.188671875]
[21.553125, 91.979296875, 18.432421875]
[22.44375, 96.10312499999999, 9.646875]
[21.73125, 92.87578125, 17.915625000000002]
[21.73125, 92.87578125, 17.915625000000002]
[21.196875000000002, 91.262109375, 19.466015625]
[20.484375, 89.82773437499999, 18.776953125000002]
[20.484375, 89.82773437499999, 18.776953125000002]
[19.95, 87.85546875, 21.01640625]
[19.771875, 87.317578125, 18.432421875]
[21.73125, 87.85546875, 20.32734375]
[21.73125, 87.85546875, 20.32734375]
[21.73125, 87.85546875, 20.32734375]
[19.059375, 84.807421875, 18.087890625]
[19.059375, 84.807421875, 18.087890625]
[17.634375000000002, 82.297265625, 17.398828125]
[16.921875, 80.86289062499999, 25.667578125000002]
[16.921875, 80.86289062499999, 25.667578125000002]
[16.743750000000002, 77.09765625, 38.5875]
[18.16875, 75.66328125, 39.965625]
[17.45625, 75.66328125, 39.965625]
[17.45625, 75.66328125, 39.965625]
[18.525000000000002, 74.94609375, 40.31015625]
[17.278125, 76.559765625, 40.482421875]
[17.278125, 76.559765625, 40.482421875]
[17.634375000000002, 75.842578125, 41.171484375]
[17.8125, 76.021875, 41.68828125]
[17.278125, 74.766796875, 42.205078125]
[17.278125, 74.766796875, 42.205078125]
[18.88125, 75.66328125, 39.62109375]
[18.88125, 75.66328125, 39.62109375]
[18.88125, 75.66328125, 39.62109375]
[19.2375, 77.45625, 39.62109375]
[19.771875, 75.842578125, 40.482421875]
[19.415625000000002, 75.842578125, 40.482421875]
[19.415625000000002, 77.27695312499999, 41.171484375]
[20.128125, 75.842578125, 39.793359375]
[19.415625000000002, 75.842578125, 39.793359375]
[19.415625000000002, 75.842578125, 39.793359375]
[18.525000000000002, 76.021875, 41.34375]
[19.59375, 77.09765625, 40.999218750000004]
[19.59375, 77.09765625, 40.999218750000004]
[19.59375, 76.7390625, 37.209375]
[18.88125, 78.890625, 39.62109375]
[20.306250000000002, 76.021875, 38.93203125]
[20.306250000000002, 76.021875, 38.93203125]
[20.6625, 77.81484375, 38.5875]
[18.16875, 75.66328125, 37.553906250000004]
[18.16875, 75.66328125, 37.553906250000004]
[18.88125, 76.38046874999999, 39.276562500000004]
[18.525000000000002, 76.38046874999999, 38.5875]
[18.525000000000002, 76.38046874999999, 38.5875]
[19.771875, 75.48398437499999, 39.448828125]
[19.2375, 75.66328125, 37.553906250000004]
[19.771875, 76.559765625, 39.104296875]
[19.771875, 76.559765625, 39.104296875]
[19.95, 76.38046874999999, 40.31015625]
[19.95, 76.7390625, 39.965625]
[19.95, 76.7390625, 39.965625]
[19.95, 76.7390625, 39.965625]
[20.306250000000002, 78.890625, 34.108593750000004]
[20.306250000000002, 78.890625, 34.108593750000004]
[20.306250000000002, 78.17343749999999, 36.17578125]
[20.128125, 77.994140625, 34.625390625]
[20.128125, 77.994140625, 34.625390625]
[20.128125, 77.994140625, 34.625390625]
[20.306250000000002, 77.45625, 36.5203125]
[19.771875, 76.918359375, 37.381640625]
[19.771875, 76.918359375, 37.381640625]
[19.59375, 77.45625, 34.453125]
[19.95, 78.53203125, 36.86484375]
[19.95, 78.53203125, 36.86484375]
[20.128125, 77.635546875, 36.348046875]
[19.95, 74.94609375, 38.24296875]
[17.45625, 76.7390625, 40.31015625]
[17.45625, 76.7390625, 40.31015625]
[17.634375000000002, 75.125390625, 38.759765625]
[18.703125, 74.408203125, 41.171484375]
[18.703125, 74.408203125, 41.171484375]
[19.2375, 76.021875, 40.31015625]
[17.278125, 74.408203125, 39.104296875]
[17.45625, 75.66328125, 40.31015625]
[17.45625, 75.66328125, 40.31015625]
[17.8125, 75.3046875, 39.965625]
[19.059375, 75.125390625, 40.482421875]
[19.059375, 75.125390625, 40.482421875]
[19.059375, 75.125390625, 40.482421875]
[18.703125, 74.766796875, 40.482421875]
[18.703125, 74.766796875, 40.482421875]
[17.1, 76.021875, 42.37734375]
[18.16875, 74.22890625, 37.8984375]
[17.634375000000002, 75.842578125, 40.137890625000004]
[17.634375000000002, 75.842578125, 40.137890625000004]
[19.95, 74.94609375, 40.6546875]
[20.128125, 73.69101562499999, 41.171484375]
[20.128125, 73.69101562499999, 41.171484375]
[20.128125, 73.69101562499999, 41.171484375]
[17.8125, 74.94609375, 38.5875]
[19.415625000000002, 75.48398437499999, 40.137890625000004]
[19.415625000000002, 75.48398437499999, 40.137890625000004]
[18.88125, 74.94609375, 38.93203125]
[18.88125, 76.38046874999999, 37.553906250000004]
[18.88125, 76.38046874999999, 37.553906250000004]
[19.059375, 76.559765625, 37.037109375]
[17.8125, 77.09765625, 34.453125]
[17.8125, 77.09765625, 34.453125]
[17.990625, 76.201171875, 31.524609375]
[19.95, 78.53203125, 30.66328125]
[17.8125, 79.24921875, 28.940625]
[17.8125, 79.24921875, 28.940625]
[17.8125, 79.24921875, 27.5625]
[17.8125, 79.24921875, 27.5625]
[17.8125, 79.24921875, 27.5625]
[17.1, 79.6078125, 25.15078125]
[14.606250000000001, 79.24921875, 22.39453125]
[16.565625, 79.06992187499999, 20.155078125]
[16.565625, 79.06992187499999, 20.155078125]
[16.565625, 79.06992187499999, 20.155078125]
[15.853125, 77.994140625, 21.877734375]
[15.853125, 77.994140625, 21.877734375]
[11.75625, 78.53203125, 18.94921875]
[11.75625, 78.53203125, 18.94921875]
[11.75625, 78.53203125, 18.94921875]
[12.825000000000001, 78.53203125, 19.9828125]
[11.75625, 79.24921875, 17.2265625]
[10.509375, 76.201171875, 18.776953125000002]
[10.509375, 76.201171875, 18.776953125000002]
[10.153125000000001, 78.352734375, 19.810546875]
[9.084375, 77.27695312499999, 18.432421875]
[9.084375, 77.27695312499999, 18.432421875]
[10.865625, 76.559765625, 19.121484375]
[8.728125, 75.125390625, 18.776953125000002]
[8.728125, 75.125390625, 18.432421875]
[8.728125, 75.125390625, 18.432421875]
[6.05625, 76.7390625, 17.57109375]
[5.165625, 74.408203125, 18.776953125000002]
[5.165625, 74.408203125, 18.776953125000002]
[4.096875, 74.408203125, 17.054296875000002]
[2.1375, 75.66328125, 16.88203125]
[2.1375, 75.66328125, 16.88203125]
[1.959375, 77.635546875, 16.709765625]
[-0.35625, 73.8703125, 18.6046875]
[1.246875, 72.615234375, 27.045703125]
[1.246875, 72.615234375, 27.045703125]
[-0.7125, 69.92578125, 37.553906250000004]
[0.7125, 69.5671875, 39.276562500000004]
[0.7125, 69.5671875, 39.276562500000004]
[0.890625, 69.029296875, 38.759765625]
[0.890625, 69.029296875, 39.104296875]
[-0.35625, 68.49140625, 39.276562500000004]
[-0.35625, 68.49140625, 39.276562500000004]
[0.7125, 70.284375, 39.62109375]
[-0.890625, 69.387890625, 36.348046875]
[-0.890625, 69.387890625, 36.348046875]
[-0.890625, 69.387890625, 36.348046875]
[0.0, 68.85, 36.17578125]
[0.178125, 69.387890625, 37.037109375]
[0.178125, 69.387890625, 37.037109375]
[-0.7125, 68.85, 36.5203125]
[-0.534375, 68.670703125, 36.692578125000004]
[-0.534375, 68.670703125, 36.692578125000004]
[-0.534375, 69.029296875, 36.348046875]
[-1.06875, 69.5671875, 36.5203125]
[-1.06875, 69.5671875, 36.5203125]
[-1.06875, 69.5671875, 36.5203125]
[-1.246875, 69.387890625, 36.003515625]
[-0.7125, 69.92578125, 35.831250000000004]
[-0.35625, 70.64296875, 36.5203125]
[-0.35625, 70.64296875, 36.5203125]
[-0.35625, 70.64296875, 36.5203125]
[-0.7125, 70.64296875, 36.17578125]
[-0.7125, 70.64296875, 36.17578125]
[-0.35625, 68.49140625, 37.553906250000004]
[-1.06875, 69.92578125, 36.86484375]
[-1.06875, 69.92578125, 36.86484375]
[-1.06875, 69.92578125, 36.86484375]
[-1.06875, 68.85, 36.17578125]
[-0.35625, 68.1328125, 37.209375]
[-0.35625, 68.1328125, 37.209375]
[-0.534375, 70.463671875, 36.692578125000004]
[-0.534375, 70.463671875, 36.692578125000004]
[-0.534375, 70.463671875, 36.692578125000004]
[0.35625, 70.64296875, 38.24296875]
[-0.178125, 69.029296875, 39.104296875]
[-1.425, 68.85, 37.209375]
[-1.425, 68.85, 37.209375]
[-1.425, 68.85, 37.209375]
[-1.06875, 69.5671875, 37.209375]
[-1.06875, 69.5671875, 37.209375]
[1.06875, 70.64296875, 41.34375]
[-0.35625, 69.5671875, 38.24296875]
[1.425, 69.92578125, 38.5875]
[1.425, 69.92578125, 38.5875]
[-0.534375, 69.746484375, 38.415234375000004]
[-0.890625, 69.746484375, 38.759765625]
[-0.890625, 69.746484375, 38.759765625]
[-0.534375, 68.670703125, 39.793359375]
[-0.534375, 68.670703125, 39.793359375]
[0.534375, 69.387890625, 39.104296875]
[0.534375, 69.387890625, 39.104296875]
[0.0, 69.20859374999999, 38.93203125]
[0.178125, 69.029296875, 39.104296875]
[0.178125, 69.029296875, 39.104296875]
[0.0, 68.49140625, 39.62109375]
[-0.890625, 69.746484375, 39.104296875]
[1.78125, 67.77421875, 38.93203125]
[1.78125, 67.77421875, 38.93203125]
[1.78125, 67.77421875, 38.93203125]
[0.534375, 69.746484375, 39.104296875]
[0.534375, 69.746484375, 39.104296875]
[-0.534375, 67.953515625, 39.104296875]
[0.890625, 67.953515625, 39.793359375]
[0.890625, 67.953515625, 39.793359375]
[0.0, 70.64296875, 38.93203125]
[-0.35625, 68.85, 39.965625]
[0.0, 69.20859374999999, 37.8984375]
[0.0, 69.20859374999999, 37.8984375]
[0.534375, 69.029296875, 39.104296875]
[0.534375, 69.029296875, 39.104296875]
[0.534375, 69.029296875, 39.104296875]
[-0.534375, 69.029296875, 38.759765625]
